*Hour,Load
2068,1.83672
2069,1.85023
2070,2.04363
2071,2.36823
2072,2.57369
2073,2.81904
2074,2.76895
2075,2.71653
2076,2.75168
2077,2.8646
2078,2.85803
2079,3.07307
2080,3.04616
2081,2.64881
2082,2.9035
2083,3.0324
2084,3.03065
2085,2.98215
2086,2.81045
2087,2.51388
2088,2.16309
2089,2.06825
2090,1.96679
2091,1.9144
2092,1.93936
2093,1.96541
2094,2.1169
2095,2.4449
2096,2.70275
2097,2.92633
2098,2.95643
2099,2.75834
2100,2.39966
2101,2.23383
2102,2.17944
2103,2.2481
2104,2.35057
2105,2.45355
2106,2.71161
2107,2.77818
2108,2.85494
2109,2.82966
2110,2.69621
2111,2.39633
2112,2.11197
2113,1.98019
2114,1.92968
2115,1.90147
2116,1.90196
2117,1.9111
2118,2.05114
2119,2.35287
2120,2.61024
2121,2.85994
2122,2.92125
2123,2.85968
2124,2.63556
2125,2.51344
2126,2.26596
2127,2.2626
2128,2.39816
2129,2.47919
2130,2.67151
2131,2.69336
2132,2.80465
2133,2.80718
2134,2.65269
2135,2.39053
2136,2.11057
2137,1.96931
2138,1.9168
2139,1.91078
2140,1.90346
2141,1.93673
2142,2.12395
2143,2.47681
2144,2.78808
2145,2.88477
2146,2.72195
2147,2.48235
2148,2.30479
2149,2.23033
2150,2.24767
2151,2.30368
2152,2.43808
2153,2.57882
2154,2.66926
2155,2.74539
2156,2.80699
2157,2.84501
2158,2.69094
2159,2.38947
2160,2.14927
2161,2.00198
2162,1.94706
2163,1.89576
2164,1.89057
2165,1.93043
2166,2.07234
2167,2.44034
2168,2.75381
2169,2.85412
2170,2.65847
2171,2.50327
2172,2.34263
2173,2.33847
2174,2.35979
2175,2.4139
2176,2.55392
2177,2.68283
2178,2.87892
2179,2.89366
2180,2.89821
2181,2.8762
2182,2.77167
2183,2.51117
2184,2.22244
2185,2.00908
2186,1.94628
2187,1.88813
2188,1.894
2189,1.90817
2190,2.02282
2191,2.22699
2192,2.43697
2193,2.69158
2194,2.57909
2195,2.48448
2196,2.42286
2197,2.4265
2198,2.46227
2199,2.56187
2200,2.69843
2201,2.8846
2202,3.05772
2203,3.12207
2204,3.04947
2205,2.97899
2206,2.77016
2207,2.50866
2208,2.1407
2209,2.0131
2210,1.93203
2211,1.88106
2212,1.8766
2213,1.85025
2214,1.96825
2215,2.19585
2216,2.41853
2217,2.54549
2218,2.51337
2219,2.39378
2220,2.29321
2221,2.25886
2222,2.31999
2223,2.41005
2224,2.50194
2225,2.64506
2226,2.82789
2227,2.81308
2228,2.86585
2229,2.8365
2230,2.6441
2231,2.3161
2232,2.30279
2233,1.90828
2234,1.85431
2235,1.81309
2236,1.83983
2237,1.85311
2238,2.13341
2239,2.60454
2240,2.7608
2241,2.99112
2242,3.05558
2243,2.90963
2244,2.7475
2245,2.57307
2246,2.54215
2247,2.6112
2248,2.61054
2249,2.8321
2250,3.01343
2251,3.09204
2252,3.13007
2253,3.12651
2254,3.00815
2255,2.70542
2256,2.43704
2257,2.27514
2258,2.20618
2259,2.18264
2260,2.18535
2261,2.19354
2262,2.3531
2263,2.63286
2264,2.83113
2265,2.88019
2266,2.73344
2267,2.56218
2268,2.43595
2269,2.36284
2270,2.38565
2271,2.54189
2272,2.66262
2273,2.90243
2274,3.11322
2275,3.21192
2276,3.17926
2277,3.17184
2278,2.9715
2279,2.69829
2280,2.28372
2281,2.25241
2282,2.11326
2283,1.96617
2284,1.96069
2285,1.99571
2286,2.15473
2287,2.48019
2288,2.72213
2289,2.87751
2290,2.75042
2291,2.62581
2292,2.54278
2293,2.56686
2294,2.67817
2295,2.97518
2296,3.20636
2297,3.55293
2298,3.72289
2299,3.79186
2300,3.70879
2301,3.48678
2302,3.08761
2303,2.62061
2304,2.55881
2305,2.11108
2306,2.02281
2307,1.96201
2308,1.91513
2309,1.91237
2310,2.04516
2311,2.49232
2312,2.69871
2313,2.78615
2314,2.65867
2315,2.74027
2316,2.90212
2317,3.0737
2318,3.25225
2319,3.56053
2320,3.80614
2321,3.99251
2322,4.22891
2323,4.33713
2324,4.16734
2325,4.01693
2326,3.57509
2327,3.08728
2328,2.64005
2329,2.47228
2330,2.39017
2331,2.30749
2332,2.27474
2333,2.21894
2334,2.26902
2335,2.45858
2336,2.69996
2337,2.80946
2338,2.80916
2339,2.8754
2340,2.94587
2341,3.06469
2342,3.34746
2343,3.56348
2344,3.91563
2345,4.07177
2346,4.22026
2347,4.02574
2348,3.72339
2349,3.55648
2350,3.3218
2351,2.95023
2352,2.56686
2353,2.4275
2354,2.29531
2355,2.23366
2356,2.20359
2357,2.18865
2358,2.26167
2359,2.42876
2360,2.50446
2361,2.76615
2362,2.77479
2363,2.63485
2364,2.63746
2365,2.68583
2366,2.6967
2367,2.85572
2368,3.06648
2369,3.26709
2370,3.39468
2371,3.37771
2372,3.33312
2373,3.32061
2374,3.12931
2375,2.88162
2376,2.21881
2377,2.11604
2378,2.03381
2379,1.94406
2380,1.92152
2381,1.95456
2382,2.02899
2383,2.11823
2384,2.24289
2385,2.39658
2386,2.43323
2387,2.37186
2388,2.30529
2389,2.31808
2390,2.3169
2391,2.39021
2392,2.46405
2393,2.57318
2394,2.74619
2395,2.81388
2396,2.87418
2397,2.8222
2398,2.69292
2399,2.40712
2400,2.22931
2401,1.99112
2402,1.96018
2403,1.89602
2404,1.90855
2405,1.94743
2406,2.09356
2407,2.30058
2408,2.57779
2409,2.85694
2410,2.86244
2411,2.58674
2412,2.42024
2413,2.37826
2414,2.32683
2415,2.22849
2416,2.28488
2417,2.39472
2418,2.7068
2419,2.85253
2420,2.91005
2421,3.03057
2422,2.85562
2423,2.59241
2424,2.48665
2425,2.24642
2426,2.17516
2427,2.12291
2428,2.15646
2429,2.21696
2430,2.44466
2431,2.77194
2432,3.02
2433,3.04675
2434,2.77269
2435,2.57477
2436,2.40154
2437,2.27438
2438,2.21473
2439,2.24042
2440,2.31878
2441,2.65151
2442,2.86233
2443,2.98771
2444,3.07324
2445,3.14742
2446,3.03959
2447,2.7874
2448,2.56446
2449,2.40032
2450,2.386
2451,2.33558
2452,2.37713
2453,2.40465
2454,2.58976
2455,2.96453
2456,3.22692
2457,3.22819
2458,3.15335
2459,3.06457
2460,2.9485
2461,2.86236
2462,2.62198
2463,2.71906
2464,2.61651
2465,2.81667
2466,3.15638
2467,3.27873
2468,3.38926
2469,3.37369
2470,3.12596
2471,2.83058
2472,2.55624
2473,2.42798
2474,2.34817
2475,2.32722
2476,2.33151
2477,2.3195
2478,2.49621
2479,2.78776
2480,3.04186
2481,3.26574
2482,3.36757
2483,3.33883
2484,3.35261
2485,3.27258
2486,3.17246
2487,3.05276
2488,3.09767
2489,3.24811
2490,3.36153
2491,3.38404
2492,3.40684
2493,3.35949
2494,3.18135
2495,2.8869
2496,2.34069
2497,2.33062
2498,2.23275
2499,2.20279
2500,2.16054
2501,2.14683
2502,2.28218
2503,2.59282
2504,2.86744
2505,2.84346
2506,2.76508
2507,2.62675
2508,2.51925
2509,2.35302
2510,2.28411
2511,2.31968
2512,2.44991
2513,2.51348
2514,2.75844
2515,2.82788
2516,2.97089
2517,3.01427
2518,2.87749
2519,2.63235
2520,2.31309
2521,2.19137
2522,2.10924
2523,2.09305
2524,2.04829
2525,2.04409
2526,2.10352
2527,2.319
2528,2.50615
2529,2.73277
2530,2.69245
2531,2.64964
2532,2.63386
2533,2.70611
2534,2.47068
2535,2.35363
2536,2.43071
2537,2.57561
2538,2.77895
2539,2.81695
2540,2.87317
2541,2.91905
2542,2.79219
2543,2.55774
2544,2.2988
2545,2.19448
2546,2.13183
2547,2.12607
2548,2.1099
2549,2.14582
2550,2.28467
2551,2.51065
2552,2.69459
2553,2.76907
2554,2.70061
2555,2.48025
2556,2.38194
2557,2.28975
2558,2.1884
2559,2.19192
2560,2.26164
2561,2.42449
2562,2.60353
2563,2.65264
2564,2.74116
2565,2.83482
2566,2.75571
2567,2.49602
2568,2.48078
2569,2.20838
2570,2.16834
2571,2.16583
2572,2.16425
2573,2.2205
2574,2.60848
2575,3.00813
2576,3.21054
2577,3.29306
2578,3.21268
2579,3.04051
2580,2.87727
2581,2.95798
2582,3.11335
2583,3.13143
2584,3.19449
2585,3.23051
2586,3.3534
2587,3.39877
2588,3.36
2589,3.35804
2590,3.12503
2591,2.82893
2592,2.51012
2593,2.30435
2594,2.28419
2595,2.28605
2596,2.30002
2597,2.27337
2598,2.3746
2599,2.67633
2600,2.91098
2601,3.10139
2602,3.05777
2603,3.04403
2604,2.96385
2605,2.85632
2606,2.73517
2607,2.79561
2608,2.76393
2609,2.7002
2610,2.93954
2611,3.07844
2612,3.13641
2613,3.22887
2614,3.06993
2615,2.82117
2616,2.45517
2617,2.3909
2618,2.33018
2619,2.32874
2620,2.31131
2621,2.32609
2622,2.52114
2623,2.80537
2624,3.00299
2625,3.18382
2626,3.05114
2627,3.25005
2628,3.10555
2629,2.87471
2630,2.87247
2631,2.84646
2632,2.979
2633,3.06843
2634,3.166
2635,3.26119
2636,3.19667
2637,3.21459
2638,2.90587
2639,2.71067
2640,2.5336
2641,2.1746
2642,2.12857
2643,2.10757
2644,2.08877
2645,2.06977
2646,2.24643
2647,2.61032
2648,2.91325
2649,3.01311
2650,3.02373
2651,2.83793
2652,2.78221
2653,2.77935
2654,2.8939
2655,2.70794
2656,2.86003
2657,2.9714
2658,3.13494
2659,3.24168
2660,3.26687
2661,3.3279
2662,3.12629
2663,2.86573
2664,2.66374
2665,2.49588
2666,2.43827
2667,2.39573
2668,2.34313
2669,2.23181
2670,2.33887
2671,2.673
2672,2.93205
2673,2.95613
2674,2.83153
2675,2.56344
2676,2.50554
2677,2.65095
2678,2.77008
2679,2.97914
2680,2.69752
2681,2.81309
2682,3.1008
2683,3.26404
2684,3.20149
2685,3.32253
2686,3.22402
2687,2.94212
2688,2.67229
2689,2.49797
2690,2.45476
2691,2.38071
2692,2.40815
2693,2.40737
2694,2.51126
2695,2.747
2696,2.90612
2697,2.99827
2698,2.89955
2699,2.72374
2700,2.67693
2701,2.69063
2702,2.7332
2703,2.71254
2704,2.87678
2705,3.00727
2706,3.17242
2707,3.27102
2708,3.24471
2709,3.27831
2710,3.2013
2711,2.95046
2712,2.33532
2713,2.44262
2714,2.34045
2715,2.27106
2716,2.32727
2717,2.32807
2718,2.43489
2719,2.6058
2720,2.70973
2721,2.83901
2722,2.79835
2723,2.72539
2724,2.65156
2725,2.70478
2726,2.61991
2727,2.55256
2728,2.66881
2729,2.79919
2730,2.99883
2731,3.02432
2732,3.02146
2733,2.95435
2734,2.78836
2735,2.52163
2736,2.43266
2737,2.01398
2738,1.94846
2739,1.92152
2740,1.93309
2741,1.93869
2742,2.28791
2743,2.60939
2744,2.92174
2745,2.92904
2746,2.6317
2747,2.49227
2748,2.38024
2749,2.50035
2750,2.71401
2751,2.83982
2752,2.96281
2753,3.13466
2754,3.28637
2755,3.3814
2756,3.32394
2757,3.29612
2758,3.06128
2759,2.78774
2760,2.52689
2761,2.37922
2762,2.31784
2763,2.27808
2764,2.21473
2765,2.25979
2766,2.33675
2767,2.63069
2768,2.84381
2769,2.81958
2770,2.74457
2771,2.69376
2772,2.59146
2773,2.54405
2774,2.63436
2775,2.72747
2776,2.88167
2777,2.96892
2778,3.11866
2779,3.22653
2780,3.18289
2781,3.1534
2782,3.05962
2783,2.81226
2784,2.49902
2785,2.38137
2786,2.31155
2787,2.25428
2788,2.11995
2789,1.98805
2790,2.1718
2791,2.64867
2792,2.88449
2793,2.93879
2794,2.7943
2795,2.6822
2796,2.61415
2797,2.60019
2798,2.54674
2799,2.62867
2800,2.79109
2801,2.9351
2802,3.05878
2803,3.19197
2804,3.24997
2805,3.30966
2806,3.0911
2807,2.77136
2808,2.47984
2809,2.3363
2810,2.30393
2811,2.29155
2812,2.28638
2813,2.11747
2814,2.21835
2815,2.73593
2816,2.93707
2817,2.95218
2818,2.77381
2819,2.68982
2820,2.55836
2821,2.5105
2822,2.55557
2823,2.59571
2824,2.75155
2825,2.858
2826,2.97217
2827,3.10257
2828,3.21406
2829,3.2183
2830,2.95652
2831,2.7154
2832,2.58608
2833,2.34545
2834,2.25047
2835,2.09177
2836,2.03612
2837,2.0687
2838,2.25808
2839,2.70551
2840,2.85933
2841,2.96327
2842,2.93337
2843,2.84138
2844,2.79522
2845,2.80777
2846,2.82116
2847,2.82728
2848,2.86427
2849,3.02678
2850,3.2087
2851,3.23411
2852,3.26125
2853,3.29577
2854,3.12292
2855,2.8998
2856,2.62415
2857,2.4125
2858,2.33323
2859,2.2942
2860,2.26957
2861,2.0546
2862,2.09396
2863,2.4058
2864,2.65059
2865,2.75462
2866,2.72738
2867,2.69903
2868,2.6939
2869,2.73494
2870,2.65949
2871,2.7966
2872,2.89548
2873,2.97597
2874,3.14467
2875,3.21797
2876,3.2809
2877,3.19611
2878,3.05212
2879,2.81416
2880,2.34137
2881,2.34462
2882,2.24264
2883,2.08244
2884,2.02508
2885,2.02046
2886,2.07435
2887,2.2833
2888,2.45317
2889,2.54371
2890,2.48295
2891,2.45356
2892,2.41281
2893,2.37507
2894,2.46259
2895,2.6104
2896,2.75672
2897,2.89975
2898,3.06505
2899,3.14135
2900,3.07067
2901,3.0288
2902,2.8877
2903,2.57022
2904,2.26958
2905,2.0823
2906,1.97689
2907,1.92965
2908,1.92402
2909,1.92785
2910,2.07677
2911,2.32376
2912,2.66034
2913,2.79668
2914,2.78994
2915,2.70274
2916,2.55731
2917,2.60162
2918,2.60448
2919,2.59436
2920,2.73024
2921,2.87844
2922,2.93316
2923,2.99325
2924,2.96222
2925,3.02341
2926,2.83987
2927,2.5445
2928,2.4763
2929,2.15688
2930,2.09563
2931,2.07453
2932,2.07821
2933,2.10343
2934,2.26519
2935,2.54366
2936,2.65053
2937,2.64838
2938,2.72501
2939,2.67907
2940,2.65199
2941,2.63768
2942,2.82052
2943,3.013
2944,3.15302
2945,3.32622
2946,3.53233
2947,3.6515
2948,3.57912
2949,3.42199
2950,3.20235
2951,2.87767
2952,2.59056
2953,2.38741
2954,2.28459
2955,2.2398
2956,2.23048
2957,2.00148
2958,2.09722
2959,2.37368
2960,2.51992
2961,2.79629
2962,2.74819
2963,2.80251
2964,2.96971
2965,3.18989
2966,3.3066
2967,3.55726
2968,3.68953
2969,3.80543
2970,3.8329
2971,3.90495
2972,3.79526
2973,3.55296
2974,3.32085
2975,2.94562
2976,2.61207
2977,2.43456
2978,2.30213
2979,2.27073
2980,2.24968
2981,2.02298
2982,2.12104
2983,2.53953
2984,2.82705
2985,3.04092
2986,2.93489
2987,2.90595
2988,2.87351
2989,2.84196
2990,2.77944
2991,2.87918
2992,2.96215
2993,3.05225
2994,3.09826
2995,3.11641
2996,3.18605
2997,3.17876
2998,3.0814
2999,2.81628
3000,2.57993
3001,2.40321
3002,2.25903
3003,2.2068
3004,2.15677
3005,2.12807
3006,2.15301
3007,2.41208
3008,2.65779
3009,3.04284
3010,3.16401
3011,3.10064
3012,3.1226
3013,3.20081
3014,3.01839
3015,3.19878
3016,3.14152
3017,3.04342
3018,3.19199
3019,3.3001
3020,3.27048
3021,3.28433
3022,3.22762
3023,2.94776
3024,2.51078
3025,2.51867
3026,2.38127
3027,2.31316
3028,2.2746
3029,2.26041
3030,2.35631
3031,2.49998
3032,2.63179
3033,2.76322
3034,2.8033
3035,2.7682
3036,2.69998
3037,2.67419
3038,2.70314
3039,2.77672
3040,2.78101
3041,2.88982
3042,3.03181
3043,3.22082
3044,3.16719
3045,3.23406
3046,3.13576
3047,2.78075
3048,2.3598
3049,2.2113
3050,2.10215
3051,2.05198
3052,2.02751
3053,2.03504
3054,2.12946
3055,2.31485
3056,2.45632
3057,2.58877
3058,2.62516
3059,2.6031
3060,2.61855
3061,2.39973
3062,2.36845
3063,2.43597
3064,2.48523
3065,2.68168
3066,2.77163
3067,2.78563
3068,2.91787
3069,3.00238
3070,2.90366
3071,2.59044
3072,2.5933
3073,2.2335
3074,2.16941
3075,2.15096
3076,2.14762
3077,2.156
3078,2.41581
3079,2.91844
3080,3.04019
3081,3.18698
3082,2.97794
3083,2.90213
3084,2.9058
3085,3.07048
3086,3.01055
3087,2.77842
3088,2.9538
3089,3.17435
3090,3.30206
3091,3.36986
3092,3.38851
3093,3.38355
3094,3.24663
3095,2.96854
3096,2.63218
3097,2.46972
3098,2.41273
3099,2.46158
3100,2.43355
3101,2.36142
3102,2.53281
3103,3.09331
3104,3.35311
3105,3.31203
3106,3.04522
3107,2.7975
3108,2.75598
3109,2.69686
3110,2.88208
3111,3.03414
3112,3.13747
3113,3.29985
3114,1.81134
3115,0.64708
3116,0.69804
3117,3.02564
3118,3.29083
3119,3.0604
3120,2.72185
3121,2.52513
3122,2.38253
3123,2.33745
3124,2.30841
3125,2.37518
3126,2.57811
3127,2.92454
3128,3.15238
3129,3.22804
3130,2.93742
3131,2.76833
3132,2.5366
3133,2.5921
3134,2.4939
3135,2.56891
3136,2.62771
3137,2.73626
3138,2.9426
3139,3.00816
3140,3.06774
3141,3.19832
3142,3.06678
3143,2.82792
3144,2.61711
3145,2.43306
3146,2.36483
3147,2.36858
3148,2.3755
3149,2.41492
3150,2.57559
3151,2.92514
3152,3.09597
3153,3.16226
3154,2.98031
3155,2.79228
3156,2.85485
3157,2.76128
3158,2.60702
3159,2.61046
3160,2.81066
3161,3.02403
3162,3.11107
3163,3.15491
3164,3.28955
3165,3.34113
3166,3.22032
3167,2.90789
3168,2.79295
3169,2.48539
3170,2.3453
3171,2.16732
3172,2.0768
3173,2.09443
3174,2.26373
3175,2.64369
3176,2.87607
3177,2.94995
3178,2.88914
3179,2.85667
3180,2.82033
3181,2.96398
3182,2.99336
3183,3.20974
3184,3.35734
3185,3.52542
3186,3.72071
3187,3.74395
3188,3.63375
3189,3.5542
3190,3.44549
3191,3.16217
3192,2.95071
3193,2.62177
3194,2.46247
3195,2.39081
3196,2.36406
3197,2.35057
3198,2.36388
3199,2.50827
3200,2.64823
3201,2.86831
3202,2.92675
3203,3.06975
3204,3.14563
3205,3.31174
3206,3.51542
3207,3.74317
3208,3.96279
3209,4.30511
3210,4.48184
3211,4.58692
3212,4.39816
3213,4.14546
3214,3.80188
3215,3.50425
3216,2.67717
3217,2.78733
3218,2.64958
3219,2.47371
3220,2.26429
3221,2.20093
3222,2.194
3223,2.28608
3224,2.39514
3225,2.5907
3226,2.61464
3227,2.7515
3228,2.90867
3229,3.08048
3230,3.27016
3231,3.43965
3232,3.57966
3233,3.78461
3234,3.94631
3235,3.71249
3236,3.44496
3237,3.36988
3238,3.15479
3239,2.79585
3240,2.6644
3241,2.24353
3242,2.12587
3243,2.05233
3244,2.00022
3245,1.99971
3246,2.29006
3247,2.5815
3248,2.72571
3249,2.9169
3250,2.87177
3251,2.85156
3252,2.86243
3253,3.00617
3254,3.2161
3255,3.23142
3256,3.47083
3257,3.64782
3258,3.80376
3259,3.82211
3260,3.70388
3261,3.58471
3262,3.38714
3263,3.02042
3264,2.73415
3265,2.47939
3266,2.36356
3267,2.29335
3268,2.26214
3269,2.27052
3270,2.39233
3271,2.63412
3272,2.75874
3273,2.83557
3274,2.78607
3275,2.79926
3276,2.88395
3277,3.04081
3278,3.22466
3279,3.56704
3280,3.7184
3281,3.85942
3282,4.1466
3283,4.20903
3284,4.01644
3285,3.81097
3286,3.61679
3287,3.14432
3288,2.99919
3289,2.53249
3290,2.39298
3291,2.338
3292,2.27368
3293,2.28749
3294,2.38203
3295,2.63906
3296,2.73764
3297,2.90067
3298,2.90871
3299,2.95079
3300,3.09235
3301,3.3193
3302,3.66465
3303,4.16348
3304,4.54938
3305,4.84378
3306,5.0383
3307,5.09309
3308,4.84238
3309,4.55485
3310,4.24027
3311,3.73268
3312,3.00458
3313,2.91416
3314,2.75477
3315,2.6049
3316,2.48739
3317,2.50727
3318,2.57365
3319,2.75138
3320,2.95931
3321,3.12877
3322,3.30615
3323,3.59553
3324,3.70504
3325,3.74622
3326,4.04845
3327,4.26086
3328,4.60253
3329,4.68425
3330,4.57877
3331,4.42025
3332,4.14331
3333,3.9318
3334,3.58154
3335,3.19964
3336,2.82368
3337,2.61749
3338,2.44847
3339,2.36521
3340,2.3518
3341,2.33027
3342,2.4731
3343,2.70392
3344,2.82795
3345,2.95957
3346,2.99552
3347,2.95294
3348,2.98462
3349,3.05737
3350,3.12075
3351,3.29571
3352,3.53064
3353,3.69007
3354,3.86633
3355,3.91612
3356,3.83664
3357,3.6313
3358,3.42792
3359,3.06905
3360,2.76467
3361,2.62724
3362,2.54055
3363,2.50556
3364,2.4394
3365,2.36981
3366,2.44336
3367,2.47176
3368,2.59747
3369,2.84318
3370,2.84781
3371,3.0011
3372,3.1114
3373,3.28463
3374,3.49409
3375,3.80708
3376,4.02385
3377,4.19026
3378,4.43778
3379,4.44265
3380,4.24422
3381,3.94906
3382,3.71427
3383,3.27039
3384,2.67324
3385,2.54506
3386,2.29291
3387,2.21123
3388,2.14244
3389,2.08438
3390,2.13095
3391,2.27097
3392,2.34627
3393,2.45107
3394,2.51594
3395,2.64969
3396,2.7667
3397,2.89639
3398,3.09102
3399,3.35547
3400,3.75202
3401,4.07569
3402,4.29811
3403,4.40032
3404,4.07329
3405,3.78499
3406,3.48283
3407,3.06073
3408,2.93861
3409,2.37271
3410,2.22847
3411,2.16742
3412,2.12356
3413,2.08174
3414,2.2944
3415,2.52319
3416,2.68861
3417,2.9156
3418,2.91539
3419,3.06897
3420,3.3039
3421,3.59927
3422,3.81944
3423,4.2425
3424,4.61444
3425,4.8338
3426,4.90369
3427,5.14933
3428,4.90612
3429,4.58547
3430,4.15144
3431,3.58897
3432,3.27887
3433,2.79368
3434,2.63225
3435,2.56826
3436,2.47511
3437,2.41849
3438,2.46954
3439,2.7344
3440,2.92421
3441,3.14794
3442,3.38544
3443,3.63187
3444,3.9845
3445,4.48456
3446,4.85723
3447,5.31139
3448,5.78348
3449,6.15096
3450,6.29321
3451,6.37676
3452,6.08663
3453,5.56898
3454,4.97168
3455,4.15556
3456,3.54261
3457,3.19842
3458,3.036
3459,2.83216
3460,2.66338
3461,2.60807
3462,2.65341
3463,2.89689
3464,3.21041
3465,3.65849
3466,1.90443
3467,1.28367
3468,1.43844
3469,2.71333
3470,4.41348
3471,5.27114
3472,6.49834
3473,6.74309
