hour,EUE,USE_hours,max_unserved_MW,objective_value,solver_status,solve_time_s,truncated,error_message
3949,0.0,0,0.0,651391.5780428357,optimal,0.11463770000409568,False,
3950,0.0,0,0.0,588732.0034481348,optimal,0.10604719999537338,False,
3951,0.0,0,0.0,550391.7271001355,optimal,0.10915100000420352,False,
3952,0.0,0,0.0,498209.7196725307,optimal,0.11855920000380138,False,
3953,0.0,0,0.0,448200.22208825796,optimal,0.11761810000461992,False,
3954,0.0,0,0.0,401348.90562981664,optimal,0.11629790000006324,False,
3955,0.0,0,0.0,379665.2935178739,optimal,0.09867060000397032,False,
3956,0.0,0,0.0,357067.69756299414,optimal,0.10035359999892535,False,
3957,0.0,0,0.0,344790.01748381666,optimal,0.12170470000273781,False,
3958,0.0,0,0.0,334257.4710859795,optimal,0.10631149999971967,False,
3959,0.0,0,0.0,317547.6349015674,optimal,0.10187579999910668,False,
3960,0.0,0,0.0,321018.13539026363,optimal,0.09701659999700496,False,
3961,0.0,0,0.0,320960.1739622155,optimal,0.11376459999883082,False,
3962,0.0,0,0.0,310387.88539401937,optimal,0.10085160000016913,False,
3963,0.0,0,0.0,327479.05877671926,optimal,0.11118550000537653,False,
3964,0.0,0,0.0,346605.07750432537,optimal,0.1144306999995024,False,
3965,0.0,0,0.0,351850.2345117646,optimal,0.086653500002285,False,
3966,0.0,0,0.0,378436.4202658822,optimal,0.10950949999823933,False,
3967,0.0,0,0.0,383452.2692371279,optimal,0.1257326999984798,False,
3968,0.0,0,0.0,381635.1542244591,optimal,0.11092310000094585,False,
3969,0.0,0,0.0,410748.7768930697,optimal,0.11480699999810895,False,
3970,0.0,0,0.0,423307.9139324972,optimal,0.10237190000043483,False,
3971,0.0,0,0.0,434391.1310769614,optimal,0.09846439999819268,False,
3972,0.0,0,0.0,469173.59311050555,optimal,0.11096090000501135,False,
3973,0.0,0,0.0,488772.07279010816,optimal,0.09606679999706103,False,
3974,0.0,0,0.0,517776.1301030082,optimal,0.10256099999969592,False,
3975,0.0,0,0.0,530470.5740966954,optimal,0.09085179999965476,False,
3976,0.0,0,0.0,540342.4630154995,optimal,0.09083889999601524,False,
3977,0.0,0,0.0,566133.5258746501,optimal,0.08810790000279667,False,
3978,0.0,0,0.0,598651.693263484,optimal,0.09702299999480601,False,
3979,0.0,0,0.0,633926.7728355364,optimal,0.08112809999875026,False,
3980,0.0,0,0.0,677387.3848353059,optimal,0.09409769999911077,False,
3981,0.0,0,0.0,696913.7442235358,optimal,0.09369399999559391,False,
3982,0.0,0,0.0,740621.0152306932,optimal,0.09126670000114245,False,
3983,0.0,0,0.0,764414.8529918626,optimal,0.18980419999570586,False,
3984,0.0,0,0.0,816327.8570450718,optimal,0.09688900000037393,False,
3985,0.0,0,0.0,851263.477260636,optimal,0.0842281000004732,False,
3986,0.0,0,0.0,893720.2907279407,optimal,0.091431000000739,False,
3987,0.0,0,0.0,956552.4471437586,optimal,0.17796030000317842,False,
3988,0.0,0,0.0,996985.3672290866,optimal,0.08371039999474306,False,
3989,0.0,0,0.0,1067831.942719068,optimal,0.08264730000519194,False,
3990,0.0,0,0.0,1130948.015558126,optimal,0.08306979999906616,False,
3991,0.0,0,0.0,1196183.0690635627,optimal,0.18182810000143945,False,
3992,0.0,0,0.0,1207091.8364789356,optimal,0.1748730000035721,False,
3993,0.0,0,0.0,1210439.4527720797,optimal,0.08505870000226423,False,
3994,0.0,0,0.0,1193177.6794501706,optimal,0.08680680000543362,False,
3995,0.0,0,0.0,1182874.756666161,optimal,0.08532170000398764,False,
3996,0.0,0,0.0,1207191.806174301,optimal,0.16532430000370368,False,
3997,0.0,0,0.0,1203492.200513434,optimal,0.08265080000273883,False,
3998,0.0,0,0.0,1168258.4630572812,optimal,0.07916860000113957,False,
3999,0.0,0,0.0,1152209.1350500986,optimal,0.08330500000010943,False,
4000,0.0,0,0.0,1142972.9148177567,optimal,0.17856400000164285,False,
4001,0.0,0,0.0,1119457.6466948558,optimal,0.08152650000556605,False,
4002,0.0,0,0.0,1115272.4289301015,optimal,0.08675780000339728,False,
4003,0.0,0,0.0,1112011.437227706,optimal,0.08393610000348417,False,
4004,0.0,0,0.0,1117137.8107963682,optimal,0.08195479999994859,False,
4005,0.0,0,0.0,1129802.228641728,optimal,0.1704639000017778,False,
4006,0.0,0,0.0,1148182.8324974794,optimal,0.08133140000427375,False,
4007,0.0,0,0.0,1182159.3045038802,optimal,0.07871780000277795,False,
4008,0.0,0,0.0,1209158.7867119573,optimal,0.08299480000277981,False,
4009,0.0,0,0.0,1240717.6919381516,optimal,0.0807963999977801,False,
4010,0.0,0,0.0,1276793.5121792494,optimal,0.07931760000064969,False,
4011,0.0,0,0.0,1301564.2508427787,optimal,0.07936100000370061,False,
4012,0.0,0,0.0,1338152.2575209844,optimal,0.08721199999854434,False,
4013,0.0,0,0.0,1336833.3015927845,optimal,0.0842867999963346,False,
4014,0.0,0,0.0,1332035.448892405,optimal,0.09932670000125654,False,
4015,0.0,0,0.0,1314674.3869273618,optimal,0.17534889999660663,False,
4016,0.0,0,0.0,1294878.0041650033,optimal,0.10130039999785367,False,
4017,0.0,0,0.0,1253498.2264051847,optimal,0.10326039999927161,False,
4018,0.0,0,0.0,1192075.4693442057,optimal,0.19726040000387002,False,
4019,0.0,0,0.0,1095806.3073096378,optimal,0.08337410000240197,False,
4020,0.0,0,0.0,1030932.3845709331,optimal,0.08561740000004647,False,
4021,0.0,0,0.0,945759.7331069033,optimal,0.0860303000008571,False,
4022,0.0,0,0.0,864696.0846352099,optimal,0.1891652999984217,False,
4023,0.0,0,0.0,798412.6735527732,optimal,0.08679530000517843,False,
4024,0.0,0,0.0,785697.0166028698,optimal,0.08779979999962961,False,
4025,0.0,0,0.0,757310.9185165428,optimal,0.08828450000146404,False,
4026,0.0,0,0.0,746571.0002236316,optimal,0.1756690999973216,False,
4027,0.0,0,0.0,738746.9702570322,optimal,0.08465630000137025,False,
4028,0.0,0,0.0,753514.4500358793,optimal,0.08401990000129445,False,
4029,0.0,0,0.0,784527.0930363307,optimal,0.08448440000211122,False,
4030,0.0,0,0.0,809715.781263464,optimal,0.1802555999965989,False,
4031,0.0,0,0.0,834388.6345982936,optimal,0.18543330000102287,False,
4032,0.0,0,0.0,852925.4554499285,optimal,0.08335389999410836,False,
4033,0.0,0,0.0,850558.1250468157,optimal,0.0877496000030078,False,
4034,0.0,0,0.0,849390.0132750268,optimal,0.18243880000227364,False,
4035,0.0,0,0.0,842890.0942004321,optimal,0.08304689999931725,False,
4036,0.0,0,0.0,824283.9614988199,optimal,0.08452630000101635,False,
4037,0.0,0,0.0,785852.2411011505,optimal,0.17944290000014007,False,
4038,0.0,0,0.0,767580.9129784128,optimal,0.08475670000188984,False,
4039,0.0,0,0.0,773569.6794575792,optimal,0.18696259999705944,False,
4040,0.0,0,0.0,775844.0295695474,optimal,0.08425079999869922,False,
4041,0.0,0,0.0,773398.0417690044,optimal,0.19069679999665823,False,
4042,0.0,0,0.0,762613.3350934552,optimal,0.08624000000418164,False,
4043,0.0,0,0.0,724318.1466127759,optimal,0.18789939999987837,False,
4044,0.0,0,0.0,686898.7579166818,optimal,0.08706579999852693,False,
4045,0.0,0,0.0,649093.8110417563,optimal,0.1765404999969178,False,
4046,0.0,0,0.0,617798.0392859891,optimal,0.08555650000198511,False,
4047,0.0,0,0.0,581012.7833668388,optimal,0.08591169999999693,False,
4048,0.0,0,0.0,536295.7603252011,optimal,0.17394580000109272,False,
4049,0.0,0,0.0,511281.8849591292,optimal,0.08488740000029793,False,
4050,0.0,0,0.0,503321.0501207355,optimal,0.08265160000155447,False,
4051,0.0,0,0.0,511166.1113271646,optimal,0.08323269999527838,False,
4052,0.0,0,0.0,520567.5132041238,optimal,0.1827793999982532,False,
4053,0.0,0,0.0,545127.3429224435,optimal,0.08413880000443896,False,
4054,0.0,0,0.0,533540.710286311,optimal,0.08233179999660933,False,
4055,0.0,0,0.0,539683.9079693551,optimal,0.08212839999760035,False,
4056,0.0,0,0.0,545559.4970169261,optimal,0.0834815999987768,False,
4057,0.0,0,0.0,528558.8184693581,optimal,0.09178779999638209,False,
4058,0.0,0,0.0,521212.73194787756,optimal,0.07960000000457512,False,
4059,0.0,0,0.0,513636.8631983382,optimal,0.0893179999984568,False,
4060,0.0,0,0.0,511877.15092729894,optimal,0.08585170000151265,False,
4061,0.0,0,0.0,551225.3803385535,optimal,0.08915939999860711,False,
4062,0.0,0,0.0,573639.5550788294,optimal,0.09433659999922384,False,
4063,0.0,0,0.0,619489.401833441,optimal,0.094586100000015,False,
4064,0.0,0,0.0,666917.6541887068,optimal,0.09616799999639625,False,
4065,0.0,0,0.0,671493.877483771,optimal,0.09803359999932582,False,
4066,0.0,0,0.0,687542.8032870861,optimal,0.09713150000607129,False,
4067,0.0,0,0.0,717557.4317856159,optimal,0.09486950000427896,False,
4068,0.0,0,0.0,743140.6873439408,optimal,0.09871109999949113,False,
4069,0.0,0,0.0,760497.3171099682,optimal,0.10889370000222698,False,
4070,0.0,0,0.0,720558.659313258,optimal,0.11070850000396604,False,
4071,0.0,0,0.0,689161.6805739611,optimal,0.11789499999576947,False,
4072,0.0,0,0.0,654998.5479299489,optimal,0.09950409999873955,False,
4073,0.0,0,0.0,633895.3786223312,optimal,0.09114730000146665,False,
4074,0.0,0,0.0,585997.8128384062,optimal,0.09612180000112858,False,
4075,0.0,0,0.0,540147.7686553381,optimal,0.11270019999938086,False,
4076,0.0,0,0.0,489776.99304415035,optimal,0.10931279999931576,False,
4077,0.0,0,0.0,488534.07657453057,optimal,0.11952729999757139,False,
4078,0.0,0,0.0,527726.2827771303,optimal,0.09473589999834076,False,
4079,0.0,0,0.0,543594.8046943903,optimal,0.10628339999675518,False,
4080,0.0,0,0.0,590873.0706425611,optimal,0.10962080000172136,False,
4081,0.0,0,0.0,608147.912989806,optimal,0.1276545000000624,False,
4082,0.0,0,0.0,647443.3016721784,optimal,0.11969739999767626,False,
4083,0.0,0,0.0,654315.7393517906,optimal,0.11305259999789996,False,
4084,0.0,0,0.0,662401.5004839328,optimal,0.10921950000192737,False,
4085,0.0,0,0.0,658510.873473747,optimal,0.10004649999609683,False,
4086,0.0,0,0.0,674794.9375878929,optimal,0.1129577000028803,False,
4087,0.0,0,0.0,690643.039775864,optimal,0.1254555999985314,False,
4088,0.0,0,0.0,697496.5240346441,optimal,0.09630769999785116,False,
4089,0.0,0,0.0,692767.924883785,optimal,0.11576059999788413,False,
4090,0.0,0,0.0,673410.6413771125,optimal,0.11409869999624789,False,
4091,0.0,0,0.0,658428.9298238719,optimal,0.0935678999958327,False,
4092,0.0,0,0.0,613785.7839683621,optimal,0.1004843000046094,False,
4093,0.0,0,0.0,564327.7481487639,optimal,0.1026592000052915,False,
4094,0.0,0,0.0,521675.7453768344,optimal,0.10375580000254558,False,
4095,0.0,0,0.0,480929.1081659009,optimal,0.09837820000393549,False,
4096,0.0,0,0.0,434541.20255131036,optimal,0.10799330000008922,False,
4097,0.0,0,0.0,399184.746698011,optimal,0.0991756000003079,False,
4098,0.0,0,0.0,368814.5365270078,optimal,0.11891520000062883,False,
4099,0.0,0,0.0,343971.23309241293,optimal,0.11245639999833656,False,
4100,0.0,0,0.0,355401.24191362306,optimal,0.10657720000017434,False,
4101,0.0,0,0.0,364645.44202174945,optimal,0.12058680000336608,False,
4102,0.0,0,0.0,399770.0815170329,optimal,0.11357630000566132,False,
4103,0.0,0,0.0,479794.8445092482,optimal,0.1093890000047395,False,
4104,0.0,0,0.0,501191.58215214487,optimal,0.11086639999848558,False,
4105,0.0,0,0.0,584524.2682155983,optimal,0.10827609999978449,False,
4106,0.0,0,0.0,634464.6308244171,optimal,0.09934140000405023,False,
4107,0.0,0,0.0,689143.6095739572,optimal,0.10606759999791393,False,
4108,0.0,0,0.0,696631.8979779768,optimal,0.1083920000019134,False,
4109,0.0,0,0.0,704667.9362706485,optimal,0.11064400000032037,False,
4110,0.0,0,0.0,710665.6503055481,optimal,0.12309020000247983,False,
4111,0.0,0,0.0,717105.7119827787,optimal,0.1125769999998738,False,
4112,0.0,0,0.0,710727.9220283317,optimal,0.11129739999887533,False,
4113,0.0,0,0.0,676368.8560817856,optimal,0.09909550000156742,False,
4114,0.0,0,0.0,632340.4552889667,optimal,0.10131230000115465,False,
4115,0.0,0,0.0,572275.9718764384,optimal,0.1028848000059952,False,
4116,0.0,0,0.0,524931.0355702322,optimal,0.10109969999757595,False,
4117,0.0,0,0.0,523654.71057023096,optimal,0.11329269999987446,False,
4118,0.0,0,0.0,522512.73557023157,optimal,0.1154164999970817,False,
4119,0.0,0,0.0,544101.9569423528,optimal,0.09803800000372576,False,
4120,0.0,0,0.0,528413.4039090449,optimal,0.08409820000088075,False,
4121,0.0,0,0.0,537704.4549730162,optimal,0.0992709999991348,False,
4122,0.0,0,0.0,583975.0812095087,optimal,0.10454830000526272,False,
4123,0.0,0,0.0,636010.1958796381,optimal,0.10514440000406466,False,
4124,0.0,0,0.0,646854.6445839432,optimal,0.09389860000374028,False,
4125,0.0,0,0.0,689759.5353620551,optimal,0.09436679999635089,False,
4126,0.0,0,0.0,698835.7056939441,optimal,0.09010320000379579,False,
4127,0.0,0,0.0,706799.6326402082,optimal,0.08954780000203755,False,
4128,0.0,0,0.0,709325.5393470535,optimal,0.08681290000095032,False,
4129,0.0,0,0.0,744905.376971866,optimal,0.19942080000328133,False,
4130,0.0,0,0.0,772084.8738151528,optimal,0.08803630000329576,False,
4131,0.0,0,0.0,816372.8949130519,optimal,0.09162559999822406,False,
