hour,Load,Nuclear,Hydro,OtherRenewables,Psolar_av_3621133,Pwind_av_994997,Pthermal_83,Pthermal_98,Pthermal_106,Pthermal_147,Pthermal_162,Pthermal_163,Pthermal_167,Pthermal_170,Pthermal_221,Pthermal_223,Pthermal_224,Pthermal_235,Pthermal_241,Pcha_Li-Ion,Pcha_Vanadium,Pcha_PHS,Pcha_H2,Pdis_Li-Ion,Pdis_Vanadium,Pdis_PHS,Pdis_H2,SOC_Li-Ion,SOC_Vanadium,SOC_PHS,SOC_H2,Pimp,Pexp,Curtailment_solar,Curtailment_wind,Curtailment_total
2793,99.0,0.0,0.0,0.0,184.00531,6.296247008439599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.3015570084396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7776.279207328358,0.0,0.0,0.0,6.217248937900877e-15,6.217248937900877e-15
2794,98.6,0.0,0.0,0.0,260.281,11.64728725326504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.140247253265073,0.0,0.0,142.18803999999997,0.0,0.0,0.0,0.0,28.709889396257008,0.0,0.0,7866.206819815384,0.0,0.0,0.0,5.329070518200751e-15,5.329070518200751e-15
2795,97.8,0.0,0.0,0.0,317.34788,10.46500908639912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99985,0.0,0.0,142.18803999999997,0.0,0.0,0.0,0.0,97.8563345327868,0.0,0.0,7956.13443230241,0.0,0.0,2.359989999999982,10.46500908639912,12.824999086399101
2796,96.4,0.0,0.0,0.0,356.62107000000003,0.27093874657344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99985,0.0,0.0,142.18803999999997,0.0,0.0,0.0,0.0,167.0027796693166,0.0,0.0,8046.062044789435,0.0,0.0,43.033180000000016,0.27093874657344,43.30411874657346
2797,95.8,0.0,0.0,0.0,361.0,6.699576278906881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99985,0.0,0.0,142.18803999999997,0.0,0.0,0.0,0.0,236.1492248058464,0.0,0.0,8135.989657276461,0.0,0.0,48.01211000000001,6.699576278906881,54.71168627890689
2798,95.5,0.0,0.0,0.0,361.0,6.0961217979024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99985,0.0,0.0,142.18804,0.0,0.0,0.0,0.0,305.2956699423762,0.0,0.0,8225.917269763486,0.0,0.0,48.31211000000002,6.0961217979024,54.40823179790242
2799,96.0,0.0,0.0,0.0,355.88824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99985,0.0,0.0,142.18803999999997,0.0,0.0,0.0,0.0,374.442115078906,0.0,0.0,8315.84488225051,0.0,0.0,42.700350000000014,0.0,42.700350000000014
2800,97.2,0.0,0.0,0.0,316.8497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.65953761684716,0.0,0.0,142.18803999999997,0.0,0.0,0.0,0.0,426.6796276777241,0.0,0.0,8405.772494737535,0.0,0.0,20.802122383152835,0.0,20.802122383152835
2801,97.2,0.0,0.0,0.0,260.74669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.35865000000004,0.0,0.0,142.18803999999997,0.0,0.0,0.0,0.0,446.37133,0.0,0.0,8495.70010722456,0.0,0.0,0.0,0.0,0.0
2802,97.1,0.0,0.0,0.0,183.88257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.78256999999999,0.0,0.0,0.0,0.0,446.37133,0.0,0.0,8550.58622370516,0.0,0.0,0.0,0.0,0.0
2803,95.7,0.0,0.0,0.0,93.09468000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.605319999999992,0.0,0.0,0.0,443.5454636981795,0.0,0.0,8550.58622370516,0.0,0.0,0.0,0.0,0.0
2804,93.6,0.0,0.0,0.0,20.425379999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.17462,443.5454636981795,0.0,0.0,8434.886990646506,0.0,0.0,7.105427357601002e-15,0.0,7.105427357601002e-15
2805,91.6,0.0,0.0,0.0,5.981770000000001,26.47194707998224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.146282920017754,0.0,0.0,0.0,379.3923125376234,0.0,0.0,8434.886990646506,0.0,0.0,3.552713678800501e-15,0.0,3.552713678800501e-15
2806,88.2,0.0,0.0,0.0,0.0,202.60060544907552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.64894461178557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.37133,0.0,0.0,8434.886990646506,0.0,0.0,0.0,41.75166083728996,41.75166083728996
2807,81.9,0.0,0.0,0.0,0.0,4.79376850471416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.724837003657626,0.0,0.0,60.381394491628214,428.23069725927076,0.0,0.0,8339.415623201161,0.0,0.0,0.0,0.0,0.0
2808,77.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99985,0.0,0.0,2.500150000000005,346.88193827511805,0.0,0.0,8335.462538955126,0.0,0.0,0.0,0.0,0.0
2809,74.8,0.0,0.0,0.0,0.0,1.85346733451376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.94653266548623,0.0,0.0,0.0,267.7603146380806,0.0,0.0,8335.462538955126,0.0,0.0,0.0,0.0,0.0
2810,73.3,0.0,0.0,0.0,0.0,6.53639726108424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.76360273891575,0.0,0.0,0.0,195.3450200992012,0.0,0.0,8335.462538955126,0.0,0.0,0.0,0.0,0.0
2811,73.4,0.0,0.0,0.0,0.0,14.8862368145748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.513763185425205,0.0,0.0,0.0,131.87793291666762,0.0,0.0,8335.462538955126,0.0,0.0,0.0,0.0,0.0
2812,74.6,0.0,0.0,0.0,0.0,23.888792439355925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.71120756064407,0.0,0.0,0.0,76.87390555333054,0.0,0.0,8335.462538955126,0.0,0.0,0.0,0.0,0.0
2813,79.0,0.0,0.0,0.0,0.0,16.96138130537592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.03861869462408,76.87390555333054,0.0,0.0,8237.370869972268,0.0,0.0,0.0,0.0,0.0
2814,85.0,0.0,0.0,0.0,0.0,14.12576101453344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.87423898546656,0.0,0.0,0.0,0.0,0.0,0.0,8237.370869972268,0.0,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15
2815,90.5,0.0,0.0,0.0,18.08249,1.24077630533064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.17673369466935,0.0,0.0,0.0,8124.830572529065,0.0,0.0,0.0,0.0,0.0
2816,96.9,0.0,0.0,0.0,90.86731,0.36638307775272005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.666306922247283,0.0,0.0,0.0,8115.871354631125,0.0,0.0,0.0,3.3306690738754696e-16,3.3306690738754696e-16
2817,99.6,0.0,0.0,0.0,180.66967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.06967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8167.144315902769,0.0,0.0,0.0,0.0,0.0
2818,99.8,0.0,0.0,0.0,253.94183999999998,1.68720946729824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.15858487011229,0.0,0.0,121.67046459718594,0.0,0.0,0.0,0.0,31.49265918082125,0.0,0.0,8244.095474322366,0.0,0.0,0.0,8.659739592076221e-15,8.659739592076221e-15
2819,99.3,0.0,0.0,0.0,310.29755,7.7587004700576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99985,0.0,0.0,142.18803999999997,0.0,0.0,0.0,0.0,100.63910431735104,0.0,0.0,8334.023086809391,0.0,0.0,0.0,1.5683604700576081,1.5683604700576081
2820,97.7,0.0,0.0,0.0,349.6646,6.65339353801368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99985,0.0,0.0,142.18803999999997,0.0,0.0,0.0,0.0,169.78554945388083,0.0,0.0,8423.950699296416,0.0,0.0,34.77671000000004,6.65339353801368,41.43010353801372
2821,97.0,0.0,0.0,0.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99985,0.0,0.0,142.18803999999997,0.0,0.0,0.0,0.0,238.93199459041062,0.0,0.0,8513.878311783441,0.0,0.0,46.81211000000002,0.0,46.81211000000002
2822,95.6,0.0,0.0,0.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99985,0.0,0.0,142.18803999999997,0.0,0.0,0.0,0.0,308.0784397269404,0.0,0.0,8603.805924270466,0.0,0.0,48.21211000000005,0.0,48.21211000000005
2823,95.1,0.0,0.0,0.0,349.31082000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99985,0.0,0.0,142.18803999999997,0.0,0.0,0.0,0.0,377.2248848634702,0.0,0.0,8693.73353675749,0.0,0.0,37.02293000000009,0.0,37.02293000000009
2824,94.3,0.0,0.0,0.0,312.60434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.18803999999997,0.0,0.0,0.0,0.0,377.2248848634702,0.0,0.0,8783.661149244515,0.0,0.0,76.11630000000002,0.0,76.11630000000002
2825,94.0,0.0,0.0,0.0,258.14749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99985,0.0,0.0,89.14764000000001,0.0,0.0,0.0,0.0,446.37133,0.0,0.0,8840.043067330262,0.0,0.0,0.0,0.0,0.0
2826,92.2,0.0,0.0,0.0,183.13169000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.93169000000002,0.0,0.0,0.0,0.0,446.37133,0.0,0.0,8897.553317707932,0.0,0.0,0.0,0.0,0.0
2827,91.8,0.0,0.0,0.0,93.31128,0.04926159028608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.37133,0.0,0.0,8897.553317707932,0.0,0.0,1.5112799999999993,0.04926159028608,1.5605415902860793
2828,89.8,0.0,0.0,0.0,22.62748,16.647338667302158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.525181332697834,446.37133,0.0,0.0,8817.66599160576,0.0,0.0,0.0,0.0,0.0
2829,89.3,0.0,0.0,0.0,6.7615300000000005,49.20309214761529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3353778523847,0.0,0.0,0.0,410.21403610462147,0.0,0.0,8817.66599160576,0.0,0.0,0.0,0.0,0.0
2830,88.0,0.0,0.0,0.0,0.0,72.51613975050263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.483860249497368,0.0,0.0,0.0,393.4194316410037,0.0,0.0,8817.66599160576,0.0,0.0,0.0,0.0,0.0
2831,82.9,0.0,0.0,0.0,0.0,49.32624612333048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.57375387666953,0.0,0.0,0.0,357.0035826452197,0.0,0.0,8817.66599160576,0.0,0.0,0.0,0.0,0.0
2832,78.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99985,0.0,0.0,3.300150000000002,275.654823661067,0.0,0.0,8812.447996295658,0.0,0.0,0.0,0.0,0.0
2833,75.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99984999999288,0.0,0.0,0.6001500000071189,194.306064676922,0.0,0.0,8811.49907582677,0.0,0.0,0.0,0.0,0.0
