"Scenario","Technology","Hour","Charging power (MW)","Discharging power (MW)","State of charge (MWh)"
"1","PHS","86",0.00000,0.00000,0.00000
"1","H2","86",0.00000,0.00000,17334.20120
"1","Li-Ion","87",0.00000,0.00000,446.37133
"1","Vanadium","87",0.00000,0.00000,0.00000
"1","PHS","87",0.00000,0.00000,0.00000
"1","H2","87",0.00000,2.82003,17329.74234
"1","Li-Ion","88",0.00000,0.00000,446.37133
"1","Vanadium","88",0.00000,0.00000,0.00000
"1","PHS","88",0.00000,0.00000,0.00000
"1","H2","88",0.00000,8.25087,17316.69657
"1","Li-Ion","89",0.00000,0.00000,446.37133
"1","Vanadium","89",0.00000,0.00000,0.00000
"1","PHS","89",0.00000,0.00000,0.00000
"1","H2","89",0.00000,31.18916,17267.38218
"1","Li-Ion","90",0.00000,0.00000,446.37133
"1","Vanadium","90",0.00000,0.00000,0.00000
"1","PHS","90",0.00000,0.00000,0.00000
"1","H2","90",0.00000,39.58273,17204.79639
"1","Li-Ion","91",0.00000,0.00000,446.37133
"1","Vanadium","91",0.00000,0.00000,0.00000
"1","PHS","91",0.00000,0.00000,0.00000
"1","H2","91",0.00000,0.00000,17204.79639
"1","Li-Ion","92",0.00000,0.00000,446.37133
"1","Vanadium","92",0.00000,0.00000,0.00000
"1","PHS","92",0.00000,0.00000,0.00000
"1","H2","92",0.00000,0.00000,17204.79639
"1","Li-Ion","93",0.00000,0.00000,446.37133
"1","Vanadium","93",0.00000,0.00000,0.00000
"1","PHS","93",0.00000,0.00000,0.00000
"1","H2","93",0.00000,0.00000,17204.79639
"1","Li-Ion","94",0.00000,0.00000,446.37133
"1","Vanadium","94",0.00000,0.00000,0.00000
"1","PHS","94",0.00000,0.00000,0.00000
"1","H2","94",0.00000,0.00000,17204.79639
"1","Li-Ion","95",0.00000,0.00000,446.37133
"1","Vanadium","95",0.00000,0.00000,0.00000
"1","PHS","95",0.00000,0.00000,0.00000
"1","H2","95",0.00000,0.00000,17204.79639
"1","Li-Ion","96",0.00000,0.00000,446.37133
"1","Vanadium","96",0.00000,0.00000,0.00000
"1","PHS","96",0.00000,0.00000,0.00000
"1","H2","96",0.00000,0.00000,17204.79639
"1","Li-Ion","97",0.00000,0.00000,446.37133
"1","Vanadium","97",0.00000,0.00000,0.00000
"1","PHS","97",0.00000,0.00000,0.00000
"1","H2","97",0.00000,0.00000,17204.79639
"1","Li-Ion","98",0.00000,0.00000,446.37133
"1","Vanadium","98",0.00000,0.00000,0.00000
"1","PHS","98",0.00000,0.00000,0.00000
"1","H2","98",0.00000,0.00000,17204.79639
"1","Li-Ion","99",0.00000,0.00000,446.37133
"1","Vanadium","99",0.00000,0.00000,0.00000
"1","PHS","99",0.00000,0.00000,0.00000
"1","H2","99",0.00000,0.00000,17204.79639
"1","Li-Ion","100",0.00000,0.00000,446.37133
"1","Vanadium","100",0.00000,0.00000,0.00000
"1","PHS","100",0.00000,0.00000,0.00000
"1","H2","100",0.00000,0.00000,17204.79639
"1","Li-Ion","101",0.00000,0.00000,446.37133
"1","Vanadium","101",0.00000,0.00000,0.00000
"1","PHS","101",0.00000,0.00000,0.00000
"1","H2","101",0.00000,0.00000,17204.79639
"1","Li-Ion","102",0.00000,0.00000,446.37133
"1","Vanadium","102",0.00000,0.00000,0.00000
"1","PHS","102",0.00000,0.00000,0.00000
"1","H2","102",0.00000,0.00000,17204.79639
"1","Li-Ion","103",0.00000,0.00000,446.37133
"1","Vanadium","103",0.00000,0.00000,0.00000
"1","PHS","103",0.00000,0.00000,0.00000
"1","H2","103",0.00000,0.00000,17204.79639
"1","Li-Ion","104",0.00000,0.00000,446.37133
"1","Vanadium","104",0.00000,0.00000,0.00000
"1","PHS","104",0.00000,0.00000,0.00000
"1","H2","104",0.00000,20.89118,17171.76453
"1","Li-Ion","105",0.00000,0.00000,446.37133
"1","Vanadium","105",0.00000,0.00000,0.00000
"1","PHS","105",0.00000,0.00000,0.00000
"1","H2","105",0.00000,39.35972,17109.53135
"1","Li-Ion","106",0.00000,31.48127,412.22510
"1","Vanadium","106",0.00000,0.00000,0.00000
"1","PHS","106",0.00000,0.00000,0.00000
"1","H2","106",0.00000,13.66263,17087.92883
"1","Li-Ion","107",0.00000,0.00000,412.22510
"1","Vanadium","107",0.00000,0.00000,0.00000
"1","PHS","107",0.00000,0.00000,0.00000
"1","H2","107",0.00000,45.74390,17015.60137
"1","Li-Ion","108",0.00000,0.00000,412.22510
"1","Vanadium","108",0.00000,0.00000,0.00000
"1","PHS","108",0.00000,0.00000,0.00000
"1","H2","108",0.00000,0.00000,17015.60137
"1","Li-Ion","109",12.76410,0.00000,423.99302
"1","Vanadium","109",0.00000,0.00000,0.00000
"1","PHS","109",0.00000,0.00000,0.00000
"1","H2","109",0.00000,0.00000,17015.60137
"1","Li-Ion","110",24.27269,0.00000,446.37133
"1","Vanadium","110",0.00000,0.00000,0.00000
"1","PHS","110",0.00000,0.00000,0.00000
"1","H2","110",0.00000,0.00000,17015.60137
"1","Li-Ion","111",0.00000,0.00000,446.37133
"1","Vanadium","111",0.00000,0.00000,0.00000
"1","PHS","111",0.00000,0.00000,0.00000
"1","H2","111",0.00000,0.00000,17015.60137
"1","Li-Ion","112",0.00000,0.00000,446.37133
"1","Vanadium","112",0.00000,0.00000,0.00000
"1","PHS","112",0.00000,0.00000,0.00000
"1","H2","112",0.00000,5.07333,17007.57973
"1","Li-Ion","113",0.00000,0.00000,446.37133
"1","Vanadium","113",0.00000,0.00000,0.00000
"1","PHS","113",0.00000,0.00000,0.00000
"1","H2","113",0.00000,55.04390,16920.54768
"1","Li-Ion","114",0.00000,0.00000,446.37133
"1","Vanadium","114",0.00000,0.00000,0.00000
"1","PHS","114",0.00000,0.00000,0.00000
"1","H2","114",0.00000,58.64390,16827.82353
"1","Li-Ion","115",0.00000,0.00000,446.37133
"1","Vanadium","115",0.00000,0.00000,0.00000
"1","PHS","115",0.00000,0.00000,0.00000
"1","H2","115",0.00000,57.24390,16737.31298
"1","Li-Ion","116",0.00000,0.00000,446.37133
"1","Vanadium","116",0.00000,0.00000,0.00000
"1","PHS","116",0.00000,0.00000,0.00000
"1","H2","116",0.00000,52.65547,16654.05738
"1","Li-Ion","117",0.00000,0.00000,446.37133
"1","Vanadium","117",0.00000,0.00000,0.00000
"1","PHS","117",0.00000,0.00000,0.00000
"1","H2","117",0.00000,44.59735,16583.54278
"1","Li-Ion","118",0.00000,0.00000,446.37133
"1","Vanadium","118",0.00000,0.00000,0.00000
"1","PHS","118",0.00000,0.00000,0.00000
"1","H2","118",0.00000,45.34390,16511.84778
"1","Li-Ion","119",0.00000,0.00000,446.37133
"1","Vanadium","119",0.00000,0.00000,0.00000
"1","PHS","119",0.00000,0.00000,0.00000
"1","H2","119",0.00000,38.42647,16451.09019
"1","Li-Ion","120",0.00000,0.00000,446.37133
"1","Vanadium","120",0.00000,0.00000,0.00000
"1","PHS","120",0.00000,0.00000,0.00000
"1","H2","120",0.00000,29.43248,16404.55336
"1","Li-Ion","121",0.00000,0.00000,446.37133
"1","Vanadium","121",0.00000,0.00000,0.00000
"1","PHS","121",0.00000,0.00000,0.00000
"1","H2","121",0.00000,27.84390,16360.52829
"1","Li-Ion","122",0.00000,0.00000,446.37133
"1","Vanadium","122",0.00000,0.00000,0.00000
"1","PHS","122",0.00000,0.00000,0.00000
"1","H2","122",0.00000,23.66585,16323.10929
"1","Li-Ion","123",0.00000,0.00000,446.37133
"1","Vanadium","123",0.00000,0.00000,0.00000
"1","PHS","123",0.00000,0.00000,0.00000
"1","H2","123",0.00000,0.00000,16323.10929
"1","Li-Ion","124",0.00000,0.00000,446.37133
"1","Vanadium","124",0.00000,0.00000,0.00000
"1","PHS","124",0.00000,0.00000,0.00000
"1","H2","124",0.00000,13.44497,16301.85093
"1","Li-Ion","125",0.00000,0.00000,446.37133
"1","Vanadium","125",0.00000,0.00000,0.00000
"1","PHS","125",0.00000,0.00000,0.00000
"1","H2","125",0.00000,14.28221,16279.26877
"1","Li-Ion","126",0.00000,0.00000,446.37133
"1","Vanadium","126",0.00000,0.00000,0.00000
"1","PHS","126",0.00000,0.00000,0.00000
"1","H2","126",0.00000,0.00000,16279.26877
"1","Li-Ion","127",0.00000,0.00000,446.37133
"1","Vanadium","127",0.00000,0.00000,0.00000
"1","PHS","127",0.00000,0.00000,0.00000
"1","H2","127",0.00000,8.22059,16266.27088
"1","Li-Ion","128",0.00000,0.00000,446.37133
"1","Vanadium","128",0.00000,0.00000,0.00000
"1","PHS","128",0.00000,0.00000,0.00000
"1","H2","128",0.00000,5.84859,16257.02344
"1","Li-Ion","129",0.00000,0.00000,446.37133
"1","Vanadium","129",0.00000,0.00000,0.00000
"1","PHS","129",0.00000,0.00000,0.00000
"1","H2","129",0.00000,22.51532,16221.42360
"1","Li-Ion","130",0.00000,0.00000,446.37133
"1","Vanadium","130",0.00000,0.00000,0.00000
"1","PHS","130",0.00000,0.00000,0.00000
"1","H2","130",0.00000,31.91514,16170.96134
"1","Li-Ion","131",0.00000,24.02713,420.31024
"1","Vanadium","131",0.00000,0.00000,0.00000
"1","PHS","131",0.00000,0.00000,0.00000
"1","H2","131",0.00000,26.73104,16128.69586
"1","Li-Ion","132",0.00000,0.00000,420.31024
"1","Vanadium","132",0.00000,0.00000,0.00000
"1","PHS","132",0.00000,0.00000,0.00000
"1","H2","132",0.00000,0.00000,16128.69586
"1","Li-Ion","133",5.90607,0.00000,425.75537
"1","Vanadium","133",0.00000,0.00000,0.00000
"1","PHS","133",0.00000,0.00000,0.00000
"1","H2","133",0.00000,0.00000,16128.69586
"1","Li-Ion","134",22.36115,0.00000,446.37133
"1","Vanadium","134",0.00000,0.00000,0.00000
"1","PHS","134",0.00000,0.00000,0.00000
"1","H2","134",0.00000,0.00000,16128.69586
"1","Li-Ion","135",0.00000,0.00000,446.37133
"1","Vanadium","135",0.00000,0.00000,0.00000
"1","PHS","135",0.00000,0.00000,0.00000
"1","H2","135",0.00000,0.00000,16128.69586
"1","Li-Ion","136",0.00000,0.00000,446.37133
"1","Vanadium","136",0.00000,0.00000,0.00000
"1","PHS","136",0.00000,0.00000,0.00000
"1","H2","136",0.00000,10.74392,16111.70822
"1","Li-Ion","137",0.00000,0.00000,446.37133
