"Scenario","Technology","Hour","Charging power (MW)","Discharging power (MW)","State of charge (MWh)"
"1","H2","1168",0.00000,0.00000,0.00000
"1","Li-Ion","1169",0.00000,0.00000,0.00000
"1","Vanadium","1169",0.00000,0.00000,0.00000
"1","PHS","1169",0.00000,0.00000,0.00000
"1","H2","1169",0.00000,0.00000,0.00000
"1","Li-Ion","1170",0.00000,0.00000,0.00000
"1","Vanadium","1170",0.00000,0.00000,0.00000
"1","PHS","1170",0.00000,0.00000,0.00000
"1","H2","1170",0.00000,0.00000,0.00000
"1","Li-Ion","1171",0.00000,0.00000,0.00000
"1","Vanadium","1171",0.00000,0.00000,0.00000
"1","PHS","1171",0.00000,0.00000,0.00000
"1","H2","1171",0.00000,0.00000,0.00000
"1","Li-Ion","1172",0.00000,0.00000,0.00000
"1","Vanadium","1172",0.00000,0.00000,0.00000
"1","PHS","1172",0.00000,0.00000,0.00000
"1","H2","1172",0.00000,0.00000,0.00000
"1","Li-Ion","1173",0.00000,0.00000,0.00000
"1","Vanadium","1173",0.00000,0.00000,0.00000
"1","PHS","1173",0.00000,0.00000,0.00000
"1","H2","1173",0.00000,0.00000,0.00000
"1","Li-Ion","1174",0.00000,0.00000,0.00000
"1","Vanadium","1174",0.00000,0.00000,0.00000
"1","PHS","1174",0.00000,0.00000,0.00000
"1","H2","1174",0.00000,0.00000,0.00000
"1","Li-Ion","1175",0.00000,0.00000,0.00000
"1","Vanadium","1175",0.00000,0.00000,0.00000
"1","PHS","1175",0.00000,0.00000,0.00000
"1","H2","1175",0.00000,0.00000,0.00000
"1","Li-Ion","1176",0.00000,0.00000,0.00000
"1","Vanadium","1176",0.00000,0.00000,0.00000
"1","PHS","1176",0.00000,0.00000,0.00000
"1","H2","1176",0.00000,0.00000,0.00000
"1","Li-Ion","1177",0.00000,0.00000,0.00000
"1","Vanadium","1177",0.00000,0.00000,0.00000
"1","PHS","1177",0.00000,0.00000,0.00000
"1","H2","1177",0.00000,0.00000,0.00000
"1","Li-Ion","1178",0.00000,0.00000,0.00000
"1","Vanadium","1178",0.00000,0.00000,0.00000
"1","PHS","1178",0.00000,0.00000,0.00000
"1","H2","1178",0.00000,0.00000,0.00000
"1","Li-Ion","1179",0.00000,0.00000,0.00000
"1","Vanadium","1179",0.00000,0.00000,0.00000
"1","PHS","1179",0.00000,0.00000,0.00000
"1","H2","1179",0.00000,0.00000,0.00000
"1","Li-Ion","1180",0.00000,0.00000,0.00000
"1","Vanadium","1180",0.00000,0.00000,0.00000
"1","PHS","1180",0.00000,0.00000,0.00000
"1","H2","1180",0.00000,0.00000,0.00000
"1","Li-Ion","1181",0.00000,0.00000,0.00000
"1","Vanadium","1181",0.00000,0.00000,0.00000
"1","PHS","1181",0.00000,0.00000,0.00000
"1","H2","1181",0.00000,0.00000,0.00000
"1","Li-Ion","1182",0.00000,0.00000,0.00000
"1","Vanadium","1182",0.00000,0.00000,0.00000
"1","PHS","1182",0.00000,0.00000,0.00000
"1","H2","1182",0.00000,0.00000,0.00000
"1","Li-Ion","1183",0.00000,0.00000,0.00000
"1","Vanadium","1183",0.00000,0.00000,0.00000
"1","PHS","1183",0.00000,0.00000,0.00000
"1","H2","1183",0.00000,0.00000,0.00000
"1","Li-Ion","1184",0.00000,0.00000,0.00000
"1","Vanadium","1184",0.00000,0.00000,0.00000
"1","PHS","1184",0.00000,0.00000,0.00000
"1","H2","1184",0.00000,0.00000,0.00000
"1","Li-Ion","1185",0.00000,0.00000,0.00000
"1","Vanadium","1185",0.00000,0.00000,0.00000
"1","PHS","1185",0.00000,0.00000,0.00000
"1","H2","1185",0.00000,0.00000,0.00000
"1","Li-Ion","1186",0.00000,0.00000,0.00000
"1","Vanadium","1186",0.00000,0.00000,0.00000
"1","PHS","1186",0.00000,0.00000,0.00000
"1","H2","1186",0.00000,0.00000,0.00000
"1","Li-Ion","1187",0.00000,0.00000,0.00000
"1","Vanadium","1187",0.00000,0.00000,0.00000
"1","PHS","1187",0.00000,0.00000,0.00000
"1","H2","1187",0.00000,0.00000,0.00000
"1","Li-Ion","1188",0.00000,0.00000,0.00000
"1","Vanadium","1188",0.00000,0.00000,0.00000
"1","PHS","1188",0.00000,0.00000,0.00000
"1","H2","1188",0.00000,0.00000,0.00000
"1","Li-Ion","1189",0.00000,0.00000,0.00000
"1","Vanadium","1189",0.00000,0.00000,0.00000
"1","PHS","1189",0.00000,0.00000,0.00000
"1","H2","1189",0.00000,0.00000,0.00000
"1","Li-Ion","1190",0.00000,0.00000,0.00000
"1","Vanadium","1190",0.00000,0.00000,0.00000
"1","PHS","1190",0.00000,0.00000,0.00000
"1","H2","1190",0.00000,0.00000,0.00000
"1","Li-Ion","1191",0.00000,0.00000,0.00000
"1","Vanadium","1191",0.00000,0.00000,0.00000
"1","PHS","1191",0.00000,0.00000,0.00000
"1","H2","1191",0.00000,0.00000,0.00000
"1","Li-Ion","1192",0.00000,0.00000,0.00000
"1","Vanadium","1192",0.00000,0.00000,0.00000
"1","PHS","1192",0.00000,0.00000,0.00000
"1","H2","1192",0.00000,0.00000,0.00000
"1","Li-Ion","1193",0.00000,0.00000,0.00000
"1","Vanadium","1193",0.00000,0.00000,0.00000
"1","PHS","1193",0.00000,0.00000,0.00000
"1","H2","1193",0.00000,0.00000,0.00000
"1","Li-Ion","1194",0.00000,0.00000,0.00000
"1","Vanadium","1194",0.00000,0.00000,0.00000
"1","PHS","1194",0.00000,0.00000,0.00000
"1","H2","1194",0.00000,0.00000,0.00000
"1","Li-Ion","1195",0.00000,0.00000,0.00000
"1","Vanadium","1195",0.00000,0.00000,0.00000
"1","PHS","1195",0.00000,0.00000,0.00000
"1","H2","1195",0.00000,0.00000,0.00000
"1","Li-Ion","1196",0.00000,0.00000,0.00000
"1","Vanadium","1196",0.00000,0.00000,0.00000
"1","PHS","1196",0.00000,0.00000,0.00000
"1","H2","1196",0.00000,0.00000,0.00000
"1","Li-Ion","1197",0.00000,0.00000,0.00000
"1","Vanadium","1197",0.00000,0.00000,0.00000
"1","PHS","1197",0.00000,0.00000,0.00000
"1","H2","1197",0.00000,0.00000,0.00000
"1","Li-Ion","1198",0.00000,0.00000,0.00000
"1","Vanadium","1198",0.00000,0.00000,0.00000
"1","PHS","1198",0.00000,0.00000,0.00000
"1","H2","1198",0.00000,0.00000,0.00000
"1","Li-Ion","1199",0.00000,0.00000,0.00000
"1","Vanadium","1199",0.00000,0.00000,0.00000
"1","PHS","1199",0.00000,0.00000,0.00000
"1","H2","1199",0.00000,0.00000,0.00000
"1","Li-Ion","1200",0.00000,0.00000,0.00000
"1","Vanadium","1200",0.00000,0.00000,0.00000
"1","PHS","1200",0.00000,0.00000,0.00000
"1","H2","1200",0.00000,0.00000,0.00000
"1","Li-Ion","1201",0.00000,0.00000,0.00000
"1","Vanadium","1201",0.00000,0.00000,0.00000
"1","PHS","1201",0.00000,0.00000,0.00000
"1","H2","1201",0.00000,0.00000,0.00000
"1","Li-Ion","1202",0.00000,0.00000,0.00000
"1","Vanadium","1202",0.00000,0.00000,0.00000
"1","PHS","1202",0.00000,0.00000,0.00000
"1","H2","1202",0.00000,0.00000,0.00000
"1","Li-Ion","1203",0.00000,0.00000,0.00000
"1","Vanadium","1203",0.00000,0.00000,0.00000
"1","PHS","1203",0.00000,0.00000,0.00000
"1","H2","1203",0.00000,0.00000,0.00000
"1","Li-Ion","1204",0.00000,0.00000,0.00000
"1","Vanadium","1204",0.00000,0.00000,0.00000
"1","PHS","1204",0.00000,0.00000,0.00000
"1","H2","1204",0.00000,0.00000,0.00000
"1","Li-Ion","1205",0.00000,0.00000,0.00000
"1","Vanadium","1205",0.00000,0.00000,0.00000
"1","PHS","1205",0.00000,0.00000,0.00000
"1","H2","1205",0.00000,0.00000,0.00000
"1","Li-Ion","1206",0.00000,0.00000,0.00000
"1","Vanadium","1206",0.00000,0.00000,0.00000
"1","PHS","1206",0.00000,0.00000,0.00000
"1","H2","1206",0.00000,0.00000,0.00000
"1","Li-Ion","1207",0.00000,0.00000,0.00000
"1","Vanadium","1207",0.00000,0.00000,0.00000
"1","PHS","1207",0.00000,0.00000,0.00000
"1","H2","1207",0.00000,0.00000,0.00000
"1","Li-Ion","1208",0.00000,0.00000,0.00000
"1","Vanadium","1208",0.00000,0.00000,0.00000
"1","PHS","1208",0.00000,0.00000,0.00000
"1","H2","1208",0.00000,0.00000,0.00000
"1","Li-Ion","1209",0.00000,0.00000,0.00000
"1","Vanadium","1209",0.00000,0.00000,0.00000
"1","PHS","1209",0.00000,0.00000,0.00000
"1","H2","1209",0.00000,0.00000,0.00000
"1","Li-Ion","1210",0.00000,0.00000,0.00000
"1","Vanadium","1210",0.00000,0.00000,0.00000
"1","PHS","1210",0.00000,0.00000,0.00000
"1","H2","1210",0.00000,0.00000,0.00000
"1","Li-Ion","1211",0.00000,0.00000,0.00000
"1","Vanadium","1211",0.00000,0.00000,0.00000
"1","PHS","1211",0.00000,0.00000,0.00000
"1","H2","1211",0.00000,0.00000,0.00000
"1","Li-Ion","1212",0.00000,0.00000,0.00000
"1","Vanadium","1212",0.00000,0.00000,0.00000
"1","PHS","1212",0.00000,0.00000,0.00000
"1","H2","1212",0.00000,0.00000,0.00000
"1","Li-Ion","1213",0.00000,0.00000,0.00000
"1","Vanadium","1213",0.00000,0.00000,0.00000
"1","PHS","1213",0.00000,0.00000,0.00000
"1","H2","1213",0.00000,0.00000,0.00000
"1","Li-Ion","1214",0.00000,0.00000,0.00000
"1","Vanadium","1214",0.00000,0.00000,0.00000
"1","PHS","1214",0.00000,0.00000,0.00000
"1","H2","1214",0.00000,0.00000,0.00000
"1","Li-Ion","1215",0.00000,0.00000,0.00000
"1","Vanadium","1215",0.00000,0.00000,0.00000
"1","PHS","1215",0.00000,0.00000,0.00000
"1","H2","1215",0.00000,0.00000,0.00000
"1","Li-Ion","1216",0.00000,0.00000,0.00000
"1","Vanadium","1216",0.00000,0.00000,0.00000
"1","PHS","1216",0.00000,0.00000,0.00000
"1","H2","1216",0.00000,0.00000,0.00000
"1","Li-Ion","1217",0.00000,0.00000,0.00000
"1","Vanadium","1217",0.00000,0.00000,0.00000
"1","PHS","1217",0.00000,0.00000,0.00000
"1","H2","1217",0.00000,0.00000,0.00000
"1","Li-Ion","1218",0.00000,0.00000,0.00000
"1","Vanadium","1218",0.00000,0.00000,0.00000
"1","PHS","1218",0.00000,0.00000,0.00000
"1","H2","1218",0.00000,0.00000,0.00000
"1","Li-Ion","1219",0.00000,0.00000,0.00000
"1","Vanadium","1219",0.00000,0.00000,0.00000
"1","PHS","1219",0.00000,0.00000,0.00000
"1","H2","1219",0.00000,0.00000,0.00000
"1","Li-Ion","1220",0.00000,0.00000,0.00000
"1","Vanadium","1220",0.00000,0.00000,0.00000
"1","PHS","1220",0.00000,0.00000,0.00000
"1","H2","1220",0.00000,0.00000,0.00000
"1","Li-Ion","1221",0.00000,0.00000,0.00000
"1","Vanadium","1221",0.00000,0.00000,0.00000
"1","PHS","1221",0.00000,0.00000,0.00000
"1","H2","1221",0.00000,0.00000,0.00000
"1","Li-Ion","1222",0.00000,0.00000,0.00000
"1","Vanadium","1222",0.00000,0.00000,0.00000
"1","PHS","1222",0.00000,0.00000,0.00000
"1","H2","1222",0.00000,0.00000,0.00000
"1","Li-Ion","1223",0.00000,0.00000,0.00000
"1","Vanadium","1223",0.00000,0.00000,0.00000
"1","PHS","1223",0.00000,0.00000,0.00000
"1","H2","1223",0.00000,0.00000,0.00000
"1","Li-Ion","1224",0.00000,0.00000,0.00000
"1","Vanadium","1224",0.00000,0.00000,0.00000
"1","PHS","1224",0.00000,0.00000,0.00000
"1","H2","1224",0.00000,0.00000,0.00000
"1","Li-Ion","1225",0.00000,0.00000,0.00000
"1","Vanadium","1225",0.00000,0.00000,0.00000
"1","PHS","1225",0.00000,0.00000,0.00000
"1","H2","1225",0.00000,0.00000,0.00000
"1","Li-Ion","1226",0.00000,0.00000,0.00000
"1","Vanadium","1226",0.00000,0.00000,0.00000
"1","PHS","1226",0.00000,0.00000,0.00000
"1","H2","1226",0.00000,0.00000,0.00000
"1","Li-Ion","1227",0.00000,0.00000,0.00000
"1","Vanadium","1227",0.00000,0.00000,0.00000
"1","PHS","1227",0.00000,0.00000,0.00000
"1","H2","1227",0.00000,0.00000,0.00000
"1","Li-Ion","1228",0.00000,0.00000,0.00000
"1","Vanadium","1228",0.00000,0.00000,0.00000
"1","PHS","1228",0.00000,0.00000,0.00000
"1","H2","1228",0.00000,0.00000,0.00000
"1","Li-Ion","1229",0.00000,0.00000,0.00000
"1","Vanadium","1229",0.00000,0.00000,0.00000
"1","PHS","1229",0.00000,0.00000,0.00000
"1","H2","1229",0.00000,0.00000,0.00000
"1","Li-Ion","1230",0.00000,0.00000,0.00000
"1","Vanadium","1230",0.00000,0.00000,0.00000
"1","PHS","1230",0.00000,0.00000,0.00000
"1","H2","1230",0.00000,0.00000,0.00000
"1","Li-Ion","1231",0.00000,0.00000,0.00000
"1","Vanadium","1231",0.00000,0.00000,0.00000
"1","PHS","1231",0.00000,0.00000,0.00000
"1","H2","1231",0.00000,0.00000,0.00000
"1","Li-Ion","1232",0.00000,0.00000,0.00000
"1","Vanadium","1232",0.00000,0.00000,0.00000
"1","PHS","1232",0.00000,0.00000,0.00000
"1","H2","1232",0.00000,0.00000,0.00000
"1","Li-Ion","1233",0.00000,0.00000,0.00000
"1","Vanadium","1233",0.00000,0.00000,0.00000
"1","PHS","1233",0.00000,0.00000,0.00000
"1","H2","1233",0.00000,0.00000,0.00000
"1","Li-Ion","1234",0.00000,0.00000,0.00000
"1","Vanadium","1234",0.00000,0.00000,0.00000
"1","PHS","1234",0.00000,0.00000,0.00000
"1","H2","1234",0.00000,0.00000,0.00000
"1","Li-Ion","1235",0.00000,0.00000,0.00000
"1","Vanadium","1235",0.00000,0.00000,0.00000
"1","PHS","1235",0.00000,0.00000,0.00000
"1","H2","1235",0.00000,0.00000,0.00000
"1","Li-Ion","1236",0.00000,0.00000,0.00000
"1","Vanadium","1236",0.00000,0.00000,0.00000
"1","PHS","1236",0.00000,0.00000,0.00000
"1","H2","1236",0.00000,0.00000,0.00000
"1","Li-Ion","1237",0.00000,0.00000,0.00000
"1","Vanadium","1237",0.00000,0.00000,0.00000
"1","PHS","1237",0.00000,0.00000,0.00000
"1","H2","1237",0.00000,0.00000,0.00000
"1","Li-Ion","1238",0.00000,0.00000,0.00000
"1","Vanadium","1238",0.00000,0.00000,0.00000
"1","PHS","1238",0.00000,0.00000,0.00000
"1","H2","1238",0.00000,0.00000,0.00000
"1","Li-Ion","1239",0.00000,0.00000,0.00000
"1","Vanadium","1239",0.00000,0.00000,0.00000
"1","PHS","1239",0.00000,0.00000,0.00000
"1","H2","1239",0.00000,0.00000,0.00000
"1","Li-Ion","1240",0.00000,0.00000,0.00000
"1","Vanadium","1240",0.00000,0.00000,0.00000
"1","PHS","1240",0.00000,0.00000,0.00000
"1","H2","1240",0.00000,0.00000,0.00000
"1","Li-Ion","1241",0.00000,0.00000,0.00000
"1","Vanadium","1241",0.00000,0.00000,0.00000
"1","PHS","1241",0.00000,0.00000,0.00000
"1","H2","1241",0.00000,0.00000,0.00000
"1","Li-Ion","1242",0.00000,0.00000,0.00000
"1","Vanadium","1242",0.00000,0.00000,0.00000
"1","PHS","1242",0.00000,0.00000,0.00000
"1","H2","1242",0.00000,0.00000,0.00000
"1","Li-Ion","1243",0.00000,0.00000,0.00000
"1","Vanadium","1243",0.00000,0.00000,0.00000
"1","PHS","1243",0.00000,0.00000,0.00000
"1","H2","1243",0.00000,0.00000,0.00000
"1","Li-Ion","1244",0.00000,0.00000,0.00000
"1","Vanadium","1244",0.00000,0.00000,0.00000
"1","PHS","1244",0.00000,0.00000,0.00000
"1","H2","1244",0.00000,0.00000,0.00000
"1","Li-Ion","1245",0.00000,0.00000,0.00000
"1","Vanadium","1245",0.00000,0.00000,0.00000
"1","PHS","1245",0.00000,0.00000,0.00000
"1","H2","1245",0.00000,0.00000,0.00000
"1","Li-Ion","1246",0.00000,0.00000,0.00000
"1","Vanadium","1246",0.00000,0.00000,0.00000
"1","PHS","1246",0.00000,0.00000,0.00000
"1","H2","1246",0.00000,0.00000,0.00000
"1","Li-Ion","1247",0.00000,0.00000,0.00000
"1","Vanadium","1247",0.00000,0.00000,0.00000
"1","PHS","1247",0.00000,0.00000,0.00000
"1","H2","1247",0.00000,0.00000,0.00000
"1","Li-Ion","1248",0.00000,0.00000,0.00000
"1","Vanadium","1248",0.00000,0.00000,0.00000
"1","PHS","1248",0.00000,0.00000,0.00000
"1","H2","1248",0.00000,0.00000,0.00000
"1","Li-Ion","1249",0.00000,0.00000,0.00000
"1","Vanadium","1249",0.00000,0.00000,0.00000
"1","PHS","1249",0.00000,0.00000,0.00000
"1","H2","1249",0.00000,0.00000,0.00000
"1","Li-Ion","1250",0.00000,0.00000,0.00000
"1","Vanadium","1250",0.00000,0.00000,0.00000
"1","PHS","1250",0.00000,0.00000,0.00000
"1","H2","1250",0.00000,0.00000,0.00000
"1","Li-Ion","1251",0.00000,0.00000,0.00000
"1","Vanadium","1251",0.00000,0.00000,0.00000
"1","PHS","1251",0.00000,0.00000,0.00000
"1","H2","1251",0.00000,0.00000,0.00000
"1","Li-Ion","1252",0.00000,0.00000,0.00000
"1","Vanadium","1252",0.00000,0.00000,0.00000
"1","PHS","1252",0.00000,0.00000,0.00000
"1","H2","1252",0.00000,0.00000,0.00000
"1","Li-Ion","1253",0.00000,0.00000,0.00000
"1","Vanadium","1253",0.00000,0.00000,0.00000
"1","PHS","1253",0.00000,0.00000,0.00000
"1","H2","1253",0.00000,0.00000,0.00000
"1","Li-Ion","1254",0.00000,0.00000,0.00000
"1","Vanadium","1254",0.00000,0.00000,0.00000
"1","PHS","1254",0.00000,0.00000,0.00000
"1","H2","1254",0.00000,0.00000,0.00000
"1","Li-Ion","1255",0.00000,0.00000,0.00000
"1","Vanadium","1255",0.00000,0.00000,0.00000
"1","PHS","1255",0.00000,0.00000,0.00000
"1","H2","1255",0.00000,0.00000,0.00000
"1","Li-Ion","1256",0.00000,0.00000,0.00000
"1","Vanadium","1256",0.00000,0.00000,0.00000
"1","PHS","1256",0.00000,0.00000,0.00000
"1","H2","1256",0.00000,0.00000,0.00000
"1","Li-Ion","1257",0.00000,0.00000,0.00000
"1","Vanadium","1257",0.00000,0.00000,0.00000
"1","PHS","1257",0.00000,0.00000,0.00000
"1","H2","1257",0.00000,0.00000,0.00000
"1","Li-Ion","1258",0.00000,0.00000,0.00000
"1","Vanadium","1258",0.00000,0.00000,0.00000
"1","PHS","1258",0.00000,0.00000,0.00000
"1","H2","1258",0.00000,0.00000,0.00000
"1","Li-Ion","1259",0.00000,0.00000,0.00000
"1","Vanadium","1259",0.00000,0.00000,0.00000
"1","PHS","1259",0.00000,0.00000,0.00000
"1","H2","1259",0.00000,0.00000,0.00000
"1","Li-Ion","1260",0.00000,0.00000,0.00000
"1","Vanadium","1260",0.00000,0.00000,0.00000
"1","PHS","1260",0.00000,0.00000,0.00000
"1","H2","1260",0.00000,0.00000,0.00000
"1","Li-Ion","1261",0.00000,0.00000,0.00000
"1","Vanadium","1261",0.00000,0.00000,0.00000
"1","PHS","1261",0.00000,0.00000,0.00000
"1","H2","1261",0.00000,0.00000,0.00000
"1","Li-Ion","1262",0.00000,0.00000,0.00000
"1","Vanadium","1262",0.00000,0.00000,0.00000
"1","PHS","1262",0.00000,0.00000,0.00000
"1","H2","1262",0.00000,0.00000,0.00000
"1","Li-Ion","1263",0.00000,0.00000,0.00000
"1","Vanadium","1263",0.00000,0.00000,0.00000
"1","PHS","1263",0.00000,0.00000,0.00000
"1","H2","1263",0.00000,0.00000,0.00000
"1","Li-Ion","1264",0.00000,0.00000,0.00000
"1","Vanadium","1264",0.00000,0.00000,0.00000
"1","PHS","1264",0.00000,0.00000,0.00000
"1","H2","1264",0.00000,0.00000,0.00000
"1","Li-Ion","1265",0.00000,0.00000,0.00000
"1","Vanadium","1265",0.00000,0.00000,0.00000
"1","PHS","1265",0.00000,0.00000,0.00000
"1","H2","1265",0.00000,0.00000,0.00000
"1","Li-Ion","1266",0.00000,0.00000,0.00000
"1","Vanadium","1266",0.00000,0.00000,0.00000
"1","PHS","1266",0.00000,0.00000,0.00000
"1","H2","1266",0.00000,0.00000,0.00000
"1","Li-Ion","1267",0.00000,0.00000,0.00000
"1","Vanadium","1267",0.00000,0.00000,0.00000
"1","PHS","1267",0.00000,0.00000,0.00000
"1","H2","1267",0.00000,0.00000,0.00000
"1","Li-Ion","1268",0.00000,0.00000,0.00000
"1","Vanadium","1268",0.00000,0.00000,0.00000
"1","PHS","1268",0.00000,0.00000,0.00000
"1","H2","1268",0.00000,0.00000,0.00000
"1","Li-Ion","1269",0.00000,0.00000,0.00000
"1","Vanadium","1269",0.00000,0.00000,0.00000
"1","PHS","1269",0.00000,0.00000,0.00000
"1","H2","1269",0.00000,0.00000,0.00000
"1","Li-Ion","1270",0.00000,0.00000,0.00000
"1","Vanadium","1270",0.00000,0.00000,0.00000
"1","PHS","1270",0.00000,0.00000,0.00000
"1","H2","1270",0.00000,0.00000,0.00000
"1","Li-Ion","1271",0.00000,0.00000,0.00000
"1","Vanadium","1271",0.00000,0.00000,0.00000
"1","PHS","1271",0.00000,0.00000,0.00000
"1","H2","1271",0.00000,0.00000,0.00000
"1","Li-Ion","1272",0.00000,0.00000,0.00000
"1","Vanadium","1272",0.00000,0.00000,0.00000
"1","PHS","1272",0.00000,0.00000,0.00000
"1","H2","1272",0.00000,0.00000,0.00000
"1","Li-Ion","1273",0.00000,0.00000,0.00000
"1","Vanadium","1273",0.00000,0.00000,0.00000
"1","PHS","1273",0.00000,0.00000,0.00000
"1","H2","1273",0.00000,0.00000,0.00000
"1","Li-Ion","1274",0.00000,0.00000,0.00000
"1","Vanadium","1274",0.00000,0.00000,0.00000
"1","PHS","1274",0.00000,0.00000,0.00000
"1","H2","1274",0.00000,0.00000,0.00000
"1","Li-Ion","1275",0.00000,0.00000,0.00000
"1","Vanadium","1275",0.00000,0.00000,0.00000
"1","PHS","1275",0.00000,0.00000,0.00000
"1","H2","1275",0.00000,0.00000,0.00000
"1","Li-Ion","1276",0.00000,0.00000,0.00000
"1","Vanadium","1276",0.00000,0.00000,0.00000
"1","PHS","1276",0.00000,0.00000,0.00000
"1","H2","1276",0.00000,0.00000,0.00000
"1","Li-Ion","1277",0.00000,0.00000,0.00000
"1","Vanadium","1277",0.00000,0.00000,0.00000
"1","PHS","1277",0.00000,0.00000,0.00000
"1","H2","1277",0.00000,0.00000,0.00000
"1","Li-Ion","1278",0.00000,0.00000,0.00000
"1","Vanadium","1278",0.00000,0.00000,0.00000
"1","PHS","1278",0.00000,0.00000,0.00000
"1","H2","1278",0.00000,0.00000,0.00000
"1","Li-Ion","1279",0.00000,0.00000,0.00000
"1","Vanadium","1279",0.00000,0.00000,0.00000
"1","PHS","1279",0.00000,0.00000,0.00000
"1","H2","1279",0.00000,0.00000,0.00000
"1","Li-Ion","1280",0.00000,0.00000,0.00000
"1","Vanadium","1280",0.00000,0.00000,0.00000
"1","PHS","1280",0.00000,0.00000,0.00000
"1","H2","1280",0.00000,0.00000,0.00000
"1","Li-Ion","1281",0.00000,0.00000,0.00000
"1","Vanadium","1281",0.00000,0.00000,0.00000
"1","PHS","1281",0.00000,0.00000,0.00000
"1","H2","1281",0.00000,0.00000,0.00000
"1","Li-Ion","1282",0.00000,0.00000,0.00000
"1","Vanadium","1282",0.00000,0.00000,0.00000
"1","PHS","1282",0.00000,0.00000,0.00000
"1","H2","1282",0.00000,0.00000,0.00000
"1","Li-Ion","1283",0.00000,0.00000,0.00000
"1","Vanadium","1283",0.00000,0.00000,0.00000
"1","PHS","1283",0.00000,0.00000,0.00000
"1","H2","1283",0.00000,0.00000,0.00000
"1","Li-Ion","1284",0.00000,0.00000,0.00000
"1","Vanadium","1284",0.00000,0.00000,0.00000
"1","PHS","1284",0.00000,0.00000,0.00000
"1","H2","1284",0.00000,0.00000,0.00000
"1","Li-Ion","1285",0.00000,0.00000,0.00000
"1","Vanadium","1285",0.00000,0.00000,0.00000
"1","PHS","1285",0.00000,0.00000,0.00000
"1","H2","1285",0.00000,0.00000,0.00000
"1","Li-Ion","1286",0.00000,0.00000,0.00000
"1","Vanadium","1286",0.00000,0.00000,0.00000
"1","PHS","1286",0.00000,0.00000,0.00000
"1","H2","1286",0.00000,0.00000,0.00000
"1","Li-Ion","1287",0.00000,0.00000,0.00000
"1","Vanadium","1287",0.00000,0.00000,0.00000
"1","PHS","1287",0.00000,0.00000,0.00000
"1","H2","1287",0.00000,0.00000,0.00000
"1","Li-Ion","1288",0.00000,0.00000,0.00000
"1","Vanadium","1288",0.00000,0.00000,0.00000
"1","PHS","1288",0.00000,0.00000,0.00000
"1","H2","1288",0.00000,0.00000,0.00000
"1","Li-Ion","1289",0.00000,0.00000,0.00000
"1","Vanadium","1289",0.00000,0.00000,0.00000
"1","PHS","1289",0.00000,0.00000,0.00000
"1","H2","1289",0.00000,0.00000,0.00000
"1","Li-Ion","1290",0.00000,0.00000,0.00000
"1","Vanadium","1290",0.00000,0.00000,0.00000
"1","PHS","1290",0.00000,0.00000,0.00000
"1","H2","1290",0.00000,0.00000,0.00000
"1","Li-Ion","1291",0.00000,0.00000,0.00000
"1","Vanadium","1291",0.00000,0.00000,0.00000
"1","PHS","1291",0.00000,0.00000,0.00000
"1","H2","1291",0.00000,0.00000,0.00000
"1","Li-Ion","1292",0.00000,0.00000,0.00000
"1","Vanadium","1292",0.00000,0.00000,0.00000
"1","PHS","1292",0.00000,0.00000,0.00000
"1","H2","1292",0.00000,0.00000,0.00000
"1","Li-Ion","1293",0.00000,0.00000,0.00000
"1","Vanadium","1293",0.00000,0.00000,0.00000
"1","PHS","1293",0.00000,0.00000,0.00000
"1","H2","1293",0.00000,0.00000,0.00000
"1","Li-Ion","1294",0.00000,0.00000,0.00000
"1","Vanadium","1294",0.00000,0.00000,0.00000
"1","PHS","1294",0.00000,0.00000,0.00000
"1","H2","1294",0.00000,0.00000,0.00000
"1","Li-Ion","1295",0.00000,0.00000,0.00000
"1","Vanadium","1295",0.00000,0.00000,0.00000
"1","PHS","1295",0.00000,0.00000,0.00000
"1","H2","1295",0.00000,0.00000,0.00000
"1","Li-Ion","1296",0.00000,0.00000,0.00000
"1","Vanadium","1296",0.00000,0.00000,0.00000
"1","PHS","1296",0.00000,0.00000,0.00000
"1","H2","1296",0.00000,0.00000,0.00000
"1","Li-Ion","1297",0.00000,0.00000,0.00000
"1","Vanadium","1297",0.00000,0.00000,0.00000
"1","PHS","1297",0.00000,0.00000,0.00000
"1","H2","1297",0.00000,0.00000,0.00000
"1","Li-Ion","1298",0.00000,0.00000,0.00000
"1","Vanadium","1298",0.00000,0.00000,0.00000
"1","PHS","1298",0.00000,0.00000,0.00000
"1","H2","1298",0.00000,0.00000,0.00000
"1","Li-Ion","1299",0.00000,0.00000,0.00000
"1","Vanadium","1299",0.00000,0.00000,0.00000
"1","PHS","1299",0.00000,0.00000,0.00000
"1","H2","1299",0.00000,0.00000,0.00000
"1","Li-Ion","1300",0.00000,0.00000,0.00000
"1","Vanadium","1300",0.00000,0.00000,0.00000
"1","PHS","1300",0.00000,0.00000,0.00000
"1","H2","1300",0.00000,0.00000,0.00000
"1","Li-Ion","1301",0.00000,0.00000,0.00000
"1","Vanadium","1301",0.00000,0.00000,0.00000
"1","PHS","1301",0.00000,0.00000,0.00000
"1","H2","1301",0.00000,0.00000,0.00000
"1","Li-Ion","1302",0.00000,0.00000,0.00000
"1","Vanadium","1302",0.00000,0.00000,0.00000
"1","PHS","1302",0.00000,0.00000,0.00000
